,make_model,body_type,price,km,Fuel,Previous_Owners,hp_kW,Upholstery_type,Nr_of_Doors,Gearing_Type,Drive_chain,registration
243,Audi A1,Sedans,16443,13819.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-04-01
244,Audi A1,Sedans,17300,18800.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2016-05-01
245,Audi A1,Sedans,17240,40550.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-06-01
246,Audi A1,Sedans,17150,25000.0,Benzine,1.0,70.0,Cloth,3.0,Automatic,front,2016-01-01
247,Audi A1,Sedans,17000,46000.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2017-03-01
248,Audi A1,Compact,16999,31987.0,Diesel,1.0,85.0,Cloth,4.0,Automatic,front,2017-06-01
249,Audi A1,Sedans,16999,52800.0,Benzine,1.0,110.0,Cloth,5.0,Automatic,front,2016-06-01
250,Audi A1,Sedans,16995,57178.0,Diesel,1.0,67.0,Cloth,5.0,Automatic,front,2016-07-01
251,Audi A1,Sedans,16990,36500.0,Diesel,2.0,85.0,Cloth,5.0,Automatic,front,2017-10-01
252,Audi A1,Sedans,16990,14000.0,Benzine,2.0,70.0,Cloth,4.0,Automatic,front,2017-06-01
253,Audi A1,Compact,16980,59500.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-04-01
254,Audi A1,Sedans,16970,26861.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-11-01
255,Audi A1,Compact,16950,13200.0,Benzine,1.0,70.0,Cloth,4.0,Automatic,front,2018-01-01
256,Audi A1,Compact,16975,19177.0,Benzine,2.0,70.0,Cloth,5.0,Automatic,front,2017-11-01
257,Audi A1,Compact,16950,19044.0,Benzine,1.0,70.0,Cloth,4.0,Automatic,front,2017-05-01
258,Audi A1,Compact,16930,40500.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-05-01
259,Audi A1,Sedans,16900,33000.0,Diesel,2.0,66.0,Cloth,5.0,Automatic,front,2017-03-01
260,Audi A1,Compact,16900,21000.0,Diesel,2.0,66.0,Cloth,5.0,Automatic,front,2017-04-01
261,Audi A1,Sedans,16900,58033.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-03-01
262,Audi A1,Sedans,16900,32000.0,Diesel,2.0,85.0,Cloth,5.0,Automatic,front,2017-03-01
263,Audi A1,Sedans,17890,12500.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-04-01
264,Audi A1,Sedans,17890,36530.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2017-03-01
265,Audi A1,Compact,17880,5991.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2018-03-01
266,Audi A1,Sedans,17880,33306.0,Benzine,1.0,70.0,Part/Full Leather,3.0,Automatic,front,2017-09-01
267,Audi A1,Compact,17850,52896.0,Benzine,2.0,92.0,Cloth,5.0,Automatic,front,2016-05-01
268,Audi A1,Sedans,17750,32000.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2017-03-01
269,Audi A1,Compact,17820,9998.0,Benzine,1.0,92.0,Cloth,4.0,Automatic,front,2017-07-01
270,Audi A1,Sedans,17790,49198.0,Diesel,2.0,67.0,Cloth,3.0,Automatic,front,2016-02-01
271,Audi A1,Sedans,17777,28600.0,Diesel,1.0,66.0,Cloth,4.0,Automatic,front,2017-02-01
272,Audi A1,Sedans,17820,59000.0,Benzine,1.0,92.0,Cloth,4.0,Automatic,front,2017-05-01
273,Audi A1,Sedans,17770,10300.0,Benzine,1.0,70.0,Cloth,2.0,Automatic,front,2018-05-01
274,Audi A1,Sedans,17700,24550.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2017-07-01
275,Audi A1,Sedans,17700,26000.0,Diesel,2.0,85.0,Cloth,5.0,Automatic,front,2016-04-01
276,Audi A1,Compact,17700,40800.0,Benzine,2.0,70.0,Cloth,5.0,Automatic,front,2016-01-01
277,Audi A1,Compact,17700,24550.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2017-06-01
278,Audi A1,Compact,17660,7701.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2018-05-01
279,Audi A1,Sedans,17650,19500.0,Benzine,2.0,92.0,Cloth,5.0,Automatic,front,2017-04-01
280,Audi A1,Sedans,17650,45605.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2017-11-01
281,Audi A1,Sedans,17530,45200.0,Benzine,1.0,92.0,Cloth,2.0,Automatic,front,2016-04-01
282,Audi A1,Sedans,17500,22500.0,Benzine,2.0,70.0,Cloth,5.0,Automatic,front,2017-02-01
283,Audi A1,Compact,15420,44585.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-04-01
284,Audi A1,Sedans,15250,32750.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-02-01
285,Audi A1,Sedans,15250,61980.0,Diesel,1.0,66.0,Cloth,3.0,Automatic,front,2016-03-01
286,Audi A1,Sedans,15190,37500.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2017-10-01
287,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
288,Audi A1,Sedans,15200,49600.0,Diesel,1.0,66.0,Part/Full Leather,5.0,Automatic,front,2016-03-01
289,Audi A1,Compact,15180,76275.0,Diesel,1.0,85.0,Cloth,3.0,Automatic,front,2016-01-01
290,Audi A1,Sedans,15380,46900.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-04-01
291,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
292,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
293,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
294,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
295,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
296,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
297,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
298,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
299,Audi A1,Sedans,14250,10000.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-10-01
300,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
301,Audi A1,Sedans,14450,49466.0,Diesel,1.0,66.0,Cloth,3.0,Automatic,front,2016-02-01
302,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
303,Audi A1,Compact,14470,48800.0,Benzine,2.0,70.0,Cloth,2.0,Automatic,front,2016-03-01
304,Audi A1,Sedans,14350,94300.0,Diesel,1.0,85.0,Cloth,4.0,Automatic,front,2016-04-01
305,Audi A1,Compact,14210,18600.0,Benzine,1.0,70.0,Cloth,3.0,Automatic,front,2016-05-01
306,Audi A1,Sedans,14300,67278.0,Diesel,1.0,66.0,Cloth,3.0,Automatic,front,2016-06-01
307,Audi A1,Sedans,13892,69850.0,Diesel,1.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
308,Audi A1,Compact,13990,46000.0,Diesel,1.0,85.0,Cloth,2.0,Automatic,front,2016-07-01
309,Audi A1,Sedans,13950,10000.0,Benzine,1.0,70.0,Cloth,3.0,Automatic,front,2016-09-01
310,Audi A1,Sedans,13900,108000.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2016-05-01
311,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
312,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
313,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
314,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
315,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
316,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
317,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
318,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
319,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
320,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
321,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
322,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
323,Audi A1,Compact,14990,35367.0,Benzine,1.0,70.0,Cloth,3.0,Automatic,front,2016-04-01
324,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
325,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
326,Audi A1,Sedans,15090,63668.0,Diesel,1.0,85.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
327,Audi A1,Sedans,15000,78000.0,Diesel,1.0,85.0,Part/Full Leather,5.0,Automatic,front,2017-03-01
328,Audi A1,Compact,14998,137066.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-06-01
329,Audi A1,Sedans,14990,34000.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-03-01
330,Audi A1,Compact,14990,9600.0,Benzine,1.0,70.0,Cloth,2.0,Automatic,front,2017-05-01
331,Audi A1,Compact,13880,88800.0,Diesel,1.0,66.0,Cloth,3.0,Automatic,front,2016-06-01
332,Audi A1,Sedans,13500,59150.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2016-03-01
333,Audi A1,Sedans,13480,110375.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2016-04-01
334,Audi A1,Sedans,13450,26310.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2018-05-01
335,Audi A1,Sedans,13250,65000.0,Benzine,2.0,70.0,Cloth,3.0,Automatic,front,2016-04-01
336,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
337,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
338,Audi A1,Sedans,13599,58380.0,Diesel,1.0,66.0,Cloth,2.0,Automatic,front,2016-02-01
339,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
340,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
341,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
342,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
343,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
344,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
345,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
346,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
347,Audi A1,Sedans,15700,31100.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-03-01
348,Audi A1,Sedans,15680,79244.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-02-01
349,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
350,Audi A1,Sedans,15750,58722.0,Diesel,1.0,85.0,Cloth,3.0,Automatic,front,2016-05-01
351,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
352,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
353,Audi A1,Sedans,15660,11725.0,Benzine,1.0,70.0,Cloth,3.0,Automatic,front,2016-05-01
354,Audi A1,Sedans,15750,41600.0,Diesel,2.0,85.0,Cloth,3.0,Automatic,front,2016-04-01
355,Audi A1,Sedans,11000,56000.0,Diesel,2.0,85.0,Cloth,5.0,Automatic,front,2016-03-01
356,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
357,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
358,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
359,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
360,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
361,Audi A1,Sedans,14990,60000.0,Diesel,2.0,66.0,Cloth,3.0,Automatic,front,2016-01-01
362,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
363,Audi A1,Sedans,14959,56967.0,Benzine,2.0,70.0,Cloth,3.0,Automatic,front,2016-03-01
364,Audi A1,Compact,14959,56967.0,Benzine,2.0,70.0,Cloth,3.0,Automatic,front,2016-03-01
365,Audi A1,Compact,14930,87300.0,Benzine,1.0,92.0,Cloth,3.0,Automatic,front,2016-07-01
366,Audi A1,Sedans,14930,86698.0,Benzine,2.0,70.0,Cloth,2.0,Automatic,front,2016-04-01
367,Audi A1,Sedans,14950,70000.0,Diesel,2.0,66.0,Cloth,5.0,Automatic,front,2016-01-01
368,Audi A1,Sedans,14930,87300.0,Benzine,1.0,92.0,Cloth,3.0,Automatic,front,2016-07-01
369,Audi A1,Sedans,14900,115900.0,Diesel,2.0,85.0,Cloth,5.0,Automatic,front,2017-05-01
370,Audi A1,Compact,14850,25000.0,Benzine,1.0,70.0,Part/Full Leather,2.0,Automatic,front,2016-01-01
371,Audi A1,Compact,14890,58718.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-05-01
372,Audi A1,Compact,14700,35730.0,Benzine,1.0,92.0,Part/Full Leather,2.0,Automatic,front,2016-01-01
373,Audi A1,Sedans,14640,83450.0,Diesel,1.0,85.0,Cloth,4.0,Automatic,front,2016-02-01
374,Audi A1,Sedans,14799,75000.0,Diesel,1.0,66.0,Cloth,3.0,Automatic,front,2016-04-01
375,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
376,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
377,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
378,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
379,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
380,Audi A1,Sedans,16395,58525.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-02-01
381,Audi A1,Sedans,16250,37000.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-12-01
382,Audi A1,Sedans,16400,42000.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-02-01
383,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
384,Audi A1,Compact,16290,53000.0,Diesel,2.0,85.0,Cloth,4.0,Automatic,front,2016-01-01
385,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
386,Audi A1,Compact,16199,31235.0,Benzine,2.0,70.0,Cloth,5.0,Automatic,front,2016-06-01
387,Audi A1,Compact,15998,72761.0,Benzine,2.0,71.0,Cloth,5.0,Automatic,front,2016-06-01
388,Audi A1,Sedans,15990,73575.0,Diesel,2.0,85.0,Cloth,5.0,Automatic,front,2016-01-01
389,Audi A1,Sedans,16000,19000.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2017-03-01
390,Audi A1,Sedans,16150,19068.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2017-02-01
391,Audi A1,Sedans,16000,11000.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-04-01
392,Audi A1,Compact,15993,33200.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-02-01
393,Audi A1,Sedans,15990,45000.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-09-01
394,Audi A1,Compact,15990,42900.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2016-03-01
395,Audi A1,Sedans,15980,52900.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2016-01-01
396,Audi A1,Compact,15590,40500.0,Benzine,1.0,70.0,Cloth,3.0,Automatic,front,2016-04-01
397,Audi A1,Sedans,15990,146140.0,Diesel,1.0,85.0,Part/Full Leather,5.0,Automatic,front,2016-01-01
398,Audi A1,Sedans,15980,44300.0,Diesel,2.0,85.0,Cloth,4.0,Automatic,front,2016-04-01
399,Audi A1,Compact,15990,9300.0,Benzine,1.0,70.0,Cloth,2.0,Automatic,front,2018-03-01
400,Audi A1,Compact,15980,72192.0,Diesel,1.0,85.0,Cloth,3.0,Automatic,front,2016-02-01
401,Audi A1,Compact,15990,46123.0,Benzine,1.0,92.0,Part/Full Leather,2.0,Automatic,front,2016-03-01
402,Audi A1,Sedans,15580,18150.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2017-03-01
403,Audi A1,Sedans,15490,42979.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-04-01
404,Audi A1,Sedans,15500,24000.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2016-07-01
405,Audi A1,Sedans,15490,40528.0,Diesel,1.0,66.0,Cloth,5.0,Automatic,front,2017-06-01
406,Audi A1,Compact,15500,104000.0,Benzine,1.0,70.0,Part/Full Leather,4.0,Automatic,front,2016-03-01
407,Audi A1,Sedans,15500,63473.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-07-01
408,Audi A1,Compact,15490,29950.0,Benzine,1.0,110.0,Cloth,3.0,Automatic,front,2016-04-01
409,Audi A1,Sedans,15480,25320.0,Benzine,1.0,92.0,Cloth,3.0,Automatic,front,2016-01-01
410,Audi A1,Compact,15450,24030.0,Diesel,1.0,66.0,Cloth,4.0,Automatic,front,2017-04-01
411,Audi A1,Compact,15450,36590.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-04-01
412,Audi A1,Sedans,15450,34011.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,4WD,2016-03-01
413,Audi A1,Compact,15450,25600.0,Diesel,1.0,66.0,Part/Full Leather,5.0,Automatic,front,2016-03-01
414,Audi A1,Compact,15444,13776.0,Benzine,1.0,70.0,Cloth,2.0,Automatic,front,2016-04-01
415,Audi A1,Compact,15960,34400.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-04-01
416,Audi A1,Sedans,15960,34400.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-04-01
417,Audi A1,Compact,15930,66844.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-03-01
418,Audi A1,Sedans,15900,58000.0,Diesel,0.0,66.0,Cloth,5.0,Automatic,front,2016-05-01
419,Audi A1,Sedans,15900,40000.0,Diesel,0.0,85.0,Cloth,3.0,Automatic,front,2016-04-01
420,Audi A1,Sedans,15900,41500.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-06-01
421,Audi A1,Compact,15425,43255.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-04-01
422,Audi A1,Compact,14990,49351.0,Diesel,2.0,66.0,Cloth,4.0,Automatic,front,2016-12-01
423,Audi A1,Compact,15889,42023.0,Benzine,2.0,70.0,Cloth,3.0,Automatic,front,2016-12-01
424,Audi A1,Sedans,15970,36950.0,Benzine,1.0,70.0,Cloth,4.0,Automatic,front,2016-01-01
425,Audi A1,Compact,15889,106829.0,Diesel,1.0,85.0,Cloth,5.0,Automatic,front,2016-06-01
426,Audi A1,Sedans,15880,49880.0,Diesel,2.0,66.0,Cloth,2.0,Automatic,front,2017-04-01
427,Audi A1,Compact,15850,50272.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-10-01
428,Audi A1,Compact,15850,69900.0,Diesel,1.0,66.0,Part/Full Leather,3.0,Automatic,front,2016-03-01
429,Audi A1,Sedans,15800,19582.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-09-01
430,Audi A1,Sedans,15790,43954.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-10-01
431,Audi A1,Sedans,15840,32910.0,Benzine,1.0,70.0,Cloth,4.0,Automatic,front,2016-03-01
432,Audi A1,Compact,15830,23327.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-07-01
433,Audi A1,Sedans,15790,32814.0,Benzine,2.0,70.0,Cloth,4.0,Automatic,front,2016-02-01
434,Audi A1,Sedans,15789,59702.0,Diesel,1.0,85.0,Cloth,4.0,Automatic,front,2016-03-01
435,Audi A1,Sedans,15784,65838.0,Diesel,1.0,67.0,Cloth,5.0,Automatic,front,2016-03-01
436,Audi A1,Compact,15780,23211.0,Benzine,1.0,70.0,Cloth,5.0,Automatic,front,2016-05-01
437,Audi A1,Compact,12170,97930.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2016-03-01
438,Audi A1,Sedans,12490,70000.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2016-10-01
439,Audi A1,Compact,12820,54392.0,Benzine,1.0,70.0,Cloth,3.0,Manual,front,2016-01-01
440,Audi A1,Sedans,11950,73000.0,Benzine,1.0,70.0,Cloth,5.0,Manual,front,2016-06-01
441,Audi A1,Sedans,12480,111380.0,Diesel,1.0,85.0,Cloth,4.0,Manual,front,2016-04-01
442,Audi A1,Sedans,12480,63350.0,Benzine,1.0,70.0,Cloth,2.0,Manual,front,2016-04-01
443,Audi A1,Sedans,12480,129550.0,Diesel,2.0,85.0,Cloth,4.0,Manual,front,2016-02-01
444,Audi A1,Sedans,12900,28978.0,Diesel,2.0,66.0,Cloth,5.0,Manual,front,2016-07-01
445,Audi A1,Sedans,13420,61220.0,Benzine,1.0,70.0,Cloth,5.0,Manual,front,2016-01-01
446,Audi A1,Sedans,13490,71000.0,Diesel,2.0,66.0,Cloth,5.0,Manual,front,2017-01-01
447,Audi A1,Sedans,13490,24999.0,Benzine,1.0,70.0,Cloth,3.0,Manual,front,2016-04-01
448,Audi A1,Sedans,13490,46400.0,Benzine,1.0,70.0,Cloth,5.0,Manual,front,2016-04-01
449,Audi A1,Sedans,12900,62400.0,Diesel,1.0,66.0,Cloth,4.0,Manual,front,2016-02-01
450,Audi A1,Sedans,13680,81600.0,Diesel,1.0,66.0,Cloth,4.0,Manual,front,2016-03-01
451,Audi A1,Sedans,13640,65500.0,Benzine,1.0,60.0,Cloth,2.0,Manual,front,2016-09-01
452,Audi A1,Sedans,13650,25950.0,Benzine,1.0,60.0,Cloth,5.0,Manual,front,2016-06-01
453,Audi A1,Compact,13490,32779.0,Benzine,1.0,70.0,Cloth,2.0,Manual,front,2016-05-01
454,Audi A1,Compact,13660,75800.0,Diesel,1.0,85.0,Part/Full Leather,3.0,Manual,front,2016-02-01
455,Audi A1,Compact,13680,23450.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-04-01
456,Audi A1,Sedans,13750,63952.0,Benzine,1.0,70.0,Cloth,5.0,Manual,front,2016-04-01
457,Audi A1,Sedans,13900,34000.0,Benzine,1.0,60.0,Cloth,5.0,Manual,front,2016-09-01
458,Audi A1,Sedans,13900,47155.0,Benzine,1.0,70.0,Cloth,4.0,Manual,front,2016-01-01
459,Audi A1,Sedans,13900,80000.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2016-03-01
460,Audi A1,Compact,13900,39838.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
461,Audi A1,Sedans,13890,29600.0,Benzine,1.0,70.0,Cloth,4.0,Manual,front,2016-03-01
462,Audi A1,Compact,13890,30000.0,Benzine,1.0,70.0,Cloth,4.0,Manual,front,2016-04-01
463,Audi A1,Compact,13890,22223.0,Benzine,1.0,60.0,Cloth,3.0,Manual,front,2017-05-01
464,Audi A1,Compact,13890,107592.0,Diesel,1.0,85.0,Cloth,5.0,Manual,front,2016-02-01
465,Audi A1,Compact,13890,125000.0,Diesel,1.0,85.0,Cloth,4.0,Manual,front,2016-04-01
466,Audi A1,Sedans,13900,20000.0,Benzine,1.0,60.0,Cloth,5.0,Manual,front,2017-09-01
467,Audi A1,Sedans,13890,38900.0,Diesel,1.0,85.0,Cloth,5.0,Manual,front,2016-05-01
468,Audi A1,Sedans,13890,18371.0,Diesel,1.0,67.0,Cloth,5.0,Manual,front,2017-05-01
469,Audi A1,Sedans,13890,18371.0,Diesel,1.0,67.0,Cloth,5.0,Manual,front,2017-05-01
470,Audi A1,Sedans,13890,18371.0,Diesel,1.0,67.0,Cloth,5.0,Manual,front,2017-05-01
471,Audi A1,Sedans,13940,84708.0,Diesel,2.0,66.0,Cloth,4.0,Manual,front,2016-04-01
472,Audi A1,Sedans,13940,115000.0,Diesel,1.0,85.0,Cloth,5.0,Manual,front,2016-04-01
473,Audi A1,Compact,13940,58011.0,Diesel,1.0,66.0,Cloth,4.0,Manual,front,2016-03-01
474,Audi A1,Sedans,13900,56989.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2016-10-01
475,Audi A1,Sedans,13900,65000.0,Benzine,1.0,70.0,Cloth,5.0,Manual,front,2016-05-01
476,Audi A1,Compact,13900,40200.0,Benzine,1.0,70.0,Cloth,4.0,Manual,front,2016-03-01
477,Audi A1,Sedans,13900,59000.0,Benzine,1.0,70.0,Cloth,5.0,Manual,front,2016-02-01
478,Audi A1,Sedans,13900,24978.0,Diesel,1.0,85.0,Cloth,3.0,Manual,front,2016-04-01
479,Audi A1,Sedans,13900,10000.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2017-11-01
480,Audi A1,Sedans,13900,100000.0,Diesel,1.0,85.0,Cloth,5.0,Manual,front,2016-02-01
481,Audi A1,Sedans,13900,44000.0,Benzine,1.0,60.0,Cloth,5.0,Manual,front,2016-06-01
482,Audi A1,Sedans,13900,36040.0,Benzine,1.0,70.0,Cloth,5.0,Manual,front,2016-02-01
483,Audi A1,Compact,13900,84500.0,Diesel,1.0,66.0,Cloth,3.0,Manual,4WD,2016-01-01
484,Audi A1,Compact,13900,45521.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2016-03-01
485,Audi A1,Compact,13900,61582.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2016-08-01
486,Audi A1,Compact,13900,67992.0,Diesel,1.0,66.0,Cloth,5.0,Manual,front,2016-03-01
